_id,conversation,user,role,content,intent,agent,sources,metadata,createdAt,__v,expiresAt
6a38cc049bf6db77526ffced,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,assistant,No tengo información específica sobre si los eventos son gratuitos. Te recomiendo revisar la sección de eventos disponibles en la plataforma para obtener detalles sobre cada uno.,events_help,applicant_support_agent,"[{'title': 'Consulta de eventos', 'domain': 'events', 'sourceType': 'internal_static', 'sourceId': 'events-listing'}]",,2026-06-22 05:45:40.493,0,
6a38cc109bf6db77526ffcf3,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,user,¿Los eventos entregan certificado?,events_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-22 05:45:52.105,0,
6a38cc119bf6db77526ffcf9,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,assistant,No tengo información específica sobre si los eventos entregan certificado. Te recomiendo revisar los detalles de cada evento disponible en la sección de Eventos para obtener más información.,events_help,applicant_support_agent,"[{'title': 'Consulta de eventos', 'domain': 'events', 'sourceType': 'internal_static', 'sourceId': 'events-listing'}]",,2026-06-22 05:45:53.090,0,
6a38cc269bf6db77526ffd03,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,user,¿Qué hago si un evento ya está cerrado?,events_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-22 05:46:14.011,0,
6a38cc269bf6db77526ffd05,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,assistant,"Si un evento ya está cerrado, no podrás registrarte. Te recomiendo que revises regularmente la sección de eventos para estar al tanto de nuevas oportunidades y futuras fechas.",events_help,applicant_support_agent,"[{'title': 'Consulta de eventos', 'domain': 'events', 'sourceType': 'internal_static', 'sourceId': 'events-listing'}]",,2026-06-22 05:46:14.868,0,
6a38cc2b9bf6db77526ffd0b,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,user,¿Para qué sirven los créditos?,out_of_scope,boundary_guard,[],{'source': 'b2c-ai-widget'},2026-06-22 05:46:19.865,0,
6a38cc2b9bf6db77526ffd0d,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,assistant,"Por ahora solo puedo ayudarte con consultas relacionadas a laboral.ai, CV, empleos, postulaciones, empresas, cursos, eventos, perfil o inscripción.",out_of_scope,boundary_guard,[],,2026-06-22 05:46:19.956,0,
6a38cc3d9bf6db77526ffd17,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,user,¿Cómo compro créditos?,support_platform,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-22 05:46:37.828,0,
6a38cc3f9bf6db77526ffd1a,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,assistant,"Para comprar créditos, debes acceder al panel postulante desde el menú principal. Ahí encontrarás la opción correspondiente para realizar la compra. Si necesitas más detalles específicos sobre el proceso, te recomiendo revisar la sección de ayuda en la plataforma.",support_platform,applicant_support_agent,"[{'title': 'Uso general del panel postulante', 'domain': 'support', 'sourceType': 'internal_static', 'sourceId': 'support-panel-b2c'}, {'title': 'Perfil autenticado', 'domain': 'profile', 'sourceType': 'mongodb_collection', 'sourceId': 'users'}]",,2026-06-22 05:46:39.076,0,
6a38cc469bf6db77526ffd20,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,user,¿Puedo pagar con Yape?,support_platform,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-22 05:46:46.482,0,
6a38cc479bf6db77526ffd23,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,assistant,No tengo información específica sobre los métodos de pago disponibles en la plataforma. Te recomiendo que revises directamente en el panel de postulante o en la sección de pagos para obtener más detalles sobre las opciones disponibles.,support_platform,applicant_support_agent,"[{'title': 'Uso general del panel postulante', 'domain': 'support', 'sourceType': 'internal_static', 'sourceId': 'support-panel-b2c'}, {'title': 'Perfil autenticado', 'domain': 'profile', 'sourceType': 'mongodb_collection', 'sourceId': 'users'}]",,2026-06-22 05:46:47.172,0,
6a38cc6e9bf6db77526ffd31,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,user,¿Cuántos créditos cuesta el feedback?,courses_sales,course_sales_agent,[],{'source': 'b2c-ai-widget'},2026-06-22 05:47:26.394,0,
6a38cc6f9bf6db77526ffd3f,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,assistant,"Actualmente no encontre cursos especificos de cuantos creditos cuesta feedback disponibles en la plataforma. Sin embargo, puedo mostrarte otros cursos disponibles o puedes revisar el catalogo completo en la seccion Cursos.",courses_sales,course_sales_agent,"[{'title': 'Consulta de cursos', 'domain': 'courses', 'sourceType': 'internal_static', 'sourceId': 'courses-listing'}]",,2026-06-22 05:47:27.350,0,
6a38cc739bf6db77526ffd45,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,user,¿Cuál es la diferencia entre planes y créditos?,out_of_scope,boundary_guard,[],{'source': 'b2c-ai-widget'},2026-06-22 05:47:31.613,0,
6a38cc739bf6db77526ffd47,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,assistant,"Por ahora solo puedo ayudarte con consultas relacionadas a laboral.ai, CV, empleos, postulaciones, empresas, cursos, eventos, perfil o inscripción.",out_of_scope,boundary_guard,[],,2026-06-22 05:47:31.706,0,
6a38cc7b9bf6db77526ffd51,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,user,¿Cuántos créditos cuesta reanalizar mi CV?,cv_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-22 05:47:39.026,0,
6a38cc7c9bf6db77526ffd54,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,assistant,No tengo información sobre créditos para reanalizar tu CV. Te recomiendo revisar la sección de Curriculum Vitae en la plataforma para más detalles sobre las opciones disponibles.,cv_help,applicant_support_agent,"[{'title': 'Gestion de Curriculum Vitae', 'domain': 'cv', 'sourceType': 'internal_static', 'sourceId': 'cv-dashboard'}, {'title': 'CVs del usuario', 'domain': 'cv', 'sourceType': 'mongodb_collection', 'sourceId': 'cvs'}]",,2026-06-22 05:47:40.073,0,
6a38cc849bf6db77526ffd5a,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,user,¿Qué hago si mi pago no se refleja?,human_handoff,human_handoff,[],{'source': 'b2c-ai-widget'},2026-06-22 05:47:48.441,0,
6a38cc849bf6db77526ffd5c,6a38cb5a9bf6db77526ffc2d,69c0ad3d09d9ef031b7677f2,assistant,"Entiendo que necesitas ayuda personalizada. Registré esta conversación como requerimiento para atención humana. Por favor describe brevemente el problema y evita compartir contraseñas, tokens o datos sensibles.",human_handoff,human_handoff,[],,2026-06-22 05:47:48.534,0,
6a392ba61f5c33f0bd36a044,6a392ba61f5c33f0bd36a042,68265ffee35d855e7f207991,user,Cómo postular a una oferta laboral,job_search,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-22 12:33:42.813,0,
6a392ba61f5c33f0bd36a046,6a392ba61f5c33f0bd36a042,68265ffee35d855e7f207991,assistant,"Para postular a una oferta laboral en laboral.ai:

1. Ingresa a la seccion Empleos.
2. Abre la oferta que te interesa para revisar el detalle, requisitos y condiciones publicadas.
3. Verifica que tienes un CV principal actualizado en la seccion Curriculum Vitae.
4. Presiona la opcion de postular dentro del detalle de la oferta.
5. Completa la informacion solicitada y confirma tu postulacion.

Luego puedes revisar el estado de tus procesos en la seccion Mis postulaciones.",job_search,applicant_support_agent,"[{'title': 'Busqueda de empleos', 'domain': 'jobs', 'sourceType': 'internal_static', 'sourceId': 'jobs-listing'}]",,2026-06-22 12:33:42.920,0,
6a3d7e89e681ba17266fa2ff,6a3d7e89e681ba17266fa2fd,6a3d79f1e681ba17266fa1e8,user,Muéstrame cursos disponibles,courses_sales,course_sales_agent,[],{'source': 'b2c-ai-widget'},2026-06-25 19:16:25.919,0,
6a3d7e8ce681ba17266fa30e,6a3d7e89e681ba17266fa2fd,6a3d79f1e681ba17266fa1e8,assistant,"Actualmente encontre 6 cursos activos. Te muestro algunas opciones:

1. Mentalidad de Líder
 - Descripcion: 𝗠𝗲𝗻𝘁𝗮𝗹𝗶𝗱𝗮𝗱 𝗱𝗲 𝗟𝗶́𝗱𝗲𝗿

Desarrolla las habilidades y la mentalidad necesarias para liderar, influir positivamente en otros y afrontar desafíos con una visión de crec...
 - Duracion: 1 horas
 - Modalidad: Virtual - Síncrono
 - Instructor: Kevin Masquez
 - Precio: Gratis
 - Nivel: Básico
 - Certificado: No
 - Fecha de inicio: 2026-06-29
 - Fecha de fin: 2026-06-29
 - Sesiones: 1 sesiones

2. Ikigai
 - Descripcion: Identifica tu propósito personal con este framework, IKIGAI, que te servirá para guiar tu carrera profesional.
 - Duracion: 40 minutos
 - Modalidad: Virtual - Asíncrono
 - Instructor: Bryan Cerna
 - Precio: Gratis
 - Nivel: Básico
 - Certificado: No
 - Fecha de inicio: Acceso directo
 - Fecha de fin: 2026-12-30

3. Productividad en equipo con Google Workspace
 - Descripcion: ¡Conviértete en un héroe de la productividad! Aprende a centralizar tu centro de mando en Gmail, diseñar arquitecturas de tiempo en Calendar y automatizar el análisis de datos en S...
 - Duracion: 40 minutos
 - Modalidad: Virtual - Asíncrono
 - Instructor: Sofia Flores y José Pauyac
 - Precio: Gratis
 - Nivel: Básico
 - Certificado: Si
 - Fecha de inicio: Acceso directo
 - Fecha de fin: 2026-12-30

Tambien hay mas cursos disponibles. Puedes pedirme 'muestrame mas cursos' o revisar el catalogo completo en la seccion Cursos.",courses_sales,course_sales_agent,"[{'title': 'Consulta de cursos', 'domain': 'courses', 'sourceType': 'internal_static', 'sourceId': 'courses-listing'}, {'title': 'Mentalidad de Líder', 'domain': 'courses', 'sourceType': 'mongodb_collection'}, {'title': 'Ikigai', 'domain': 'courses', 'sourceType': 'mongodb_collection'}, {'title': 'Productividad en equipo con Google Workspace', 'domain': 'courses', 'sourceType': 'mongodb_collection'}]",,2026-06-25 19:16:28.526,0,
6a4016440956ae330a7b7833,6a4016440956ae330a7b7830,6a4015f90956ae330a7b77dc,user,Cómo postular a una oferta laboral,job_search,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-27 18:28:20.228,0,
6a4016440956ae330a7b7836,6a4016440956ae330a7b7830,6a4015f90956ae330a7b77dc,assistant,"Para postular a una oferta laboral en laboral.ai:

1. Ingresa a la seccion Empleos.
2. Abre la oferta que te interesa para revisar el detalle, requisitos y condiciones publicadas.
3. Verifica que tienes un CV principal actualizado en la seccion Curriculum Vitae.
4. Presiona la opcion de postular dentro del detalle de la oferta.
5. Completa la informacion solicitada y confirma tu postulacion.

Luego puedes revisar el estado de tus procesos en la seccion Mis postulaciones.",job_search,applicant_support_agent,"[{'title': 'Busqueda de empleos', 'domain': 'jobs', 'sourceType': 'internal_static', 'sourceId': 'jobs-listing'}]",,2026-06-27 18:28:20.330,0,
6a40164d0956ae330a7b7844,6a4016440956ae330a7b7830,6a4015f90956ae330a7b77dc,user,que Modelo eres,out_of_scope,boundary_guard,[],{'source': 'b2c-ai-widget'},2026-06-27 18:28:29.279,0,
6a40164d0956ae330a7b7846,6a4016440956ae330a7b7830,6a4015f90956ae330a7b77dc,assistant,"Por ahora solo puedo ayudarte con consultas relacionadas a laboral.ai, CV, empleos, postulaciones, empresas, cursos, eventos, perfil o inscripción.",out_of_scope,boundary_guard,[],,2026-06-27 18:28:29.363,0,
6a40165a0956ae330a7b7852,6a4016440956ae330a7b7830,6a4015f90956ae330a7b77dc,user,Gemini gpt o Claude,out_of_scope,boundary_guard,[],{'source': 'b2c-ai-widget'},2026-06-27 18:28:42.365,0,
6a40165a0956ae330a7b7854,6a4016440956ae330a7b7830,6a4015f90956ae330a7b77dc,assistant,"Por ahora solo puedo ayudarte con consultas relacionadas a laboral.ai, CV, empleos, postulaciones, empresas, cursos, eventos, perfil o inscripción.",out_of_scope,boundary_guard,[],,2026-06-27 18:28:42.451,0,
6a406a52f9d1613ea7fe30ce,6a406a52f9d1613ea7fe30cc,66bab0c9db5c98b2ee748847,user,quiero consultar sobre cómo hacer un examen de autoconocimiento.,out_of_scope,boundary_guard,[],{'source': 'b2c-ai-widget'},2026-06-28 00:26:58.323,0,
6a406a52f9d1613ea7fe30d0,6a406a52f9d1613ea7fe30cc,66bab0c9db5c98b2ee748847,assistant,"Por ahora solo puedo ayudarte con consultas relacionadas a laboral.ai, CV, empleos, postulaciones, empresas, cursos, eventos, perfil o inscripción.",out_of_scope,boundary_guard,[],,2026-06-28 00:26:58.422,0,
6a406a63f9d1613ea7fe30e7,6a406a52f9d1613ea7fe30cc,66bab0c9db5c98b2ee748847,user,quiero hacer mi cv,cv_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-28 00:27:15.806,0,
6a406a65f9d1613ea7fe30ea,6a406a52f9d1613ea7fe30cc,66bab0c9db5c98b2ee748847,assistant,"Para hacer tu CV, puedes crear uno nuevo, subir uno existente o actualizar los que ya tienes. Actualmente, tienes tres CVs, de los cuales uno es tu CV principal: ""Juan Pablo Sinarahua_CV"". 

Si deseas crear o actualizar un CV, accede a la sección de Curriculum Vitae en la plataforma y sigue las instrucciones. Si necesitas más ayuda, házmelo saber.",cv_help,applicant_support_agent,"[{'title': 'Gestion de Curriculum Vitae', 'domain': 'cv', 'sourceType': 'internal_static', 'sourceId': 'cv-dashboard'}, {'title': 'CVs del usuario', 'domain': 'cv', 'sourceType': 'mongodb_collection', 'sourceId': 'cvs'}]",,2026-06-28 00:27:17.128,0,
6a406bc8f9d1613ea7fe3381,6a406bc8f9d1613ea7fe337f,6a406a30f9d1613ea7fe3095,user,Como puedo dar el examen de autoconocimiento?,courses_sales,course_sales_agent,[],{'source': 'b2c-ai-widget'},2026-06-28 00:33:12.598,0,
6a406bcbf9d1613ea7fe3390,6a406bc8f9d1613ea7fe337f,6a406a30f9d1613ea7fe3095,assistant,"Actualmente encontre 2 cursos activos. Te muestro algunas opciones:

1. Mentalidad de Líder
 - Descripcion: 𝗠𝗲𝗻𝘁𝗮𝗹𝗶𝗱𝗮𝗱 𝗱𝗲 𝗟𝗶́𝗱𝗲𝗿

Desarrolla las habilidades y la mentalidad necesarias para liderar, influir positivamente en otros y afrontar desafíos con una visión de crec...
 - Duracion: 1 horas
 - Modalidad: Virtual - Síncrono
 - Instructor: Kevin Masquez
 - Precio: Gratis
 - Nivel: Básico
 - Certificado: No
 - Fecha de inicio: 2026-06-29
 - Fecha de fin: 2026-06-29
 - Sesiones: 1 sesiones

2. Productividad en equipo con Google Workspace
 - Descripcion: ¡Conviértete en un héroe de la productividad! Aprende a centralizar tu centro de mando en Gmail, diseñar arquitecturas de tiempo en Calendar y automatizar el análisis de datos en S...
 - Duracion: 40 minutos
 - Modalidad: Virtual - Asíncrono
 - Instructor: Sofia Flores y José Pauyac
 - Precio: Gratis
 - Nivel: Básico
 - Certificado: Si
 - Fecha de inicio: Acceso directo
 - Fecha de fin: 2026-12-30

 Puedes abrir la seccion Cursos para revisar el detalle publicado.",courses_sales,course_sales_agent,"[{'title': 'Consulta de cursos', 'domain': 'courses', 'sourceType': 'internal_static', 'sourceId': 'courses-listing'}, {'title': 'Mentalidad de Líder', 'domain': 'courses', 'sourceType': 'mongodb_collection'}, {'title': 'Productividad en equipo con Google Workspace', 'domain': 'courses', 'sourceType': 'mongodb_collection'}]",,2026-06-28 00:33:15.307,0,
6a406d41f9d1613ea7fe34ad,6a406bc8f9d1613ea7fe337f,6a406a30f9d1613ea7fe3095,user,"Como puedo armar mi cv, donde veo la estructura",cv_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-28 00:39:29.956,0,
6a406d43f9d1613ea7fe34b4,6a406bc8f9d1613ea7fe337f,6a406a30f9d1613ea7fe3095,assistant,"Para armar tu CV, puedes utilizar la sección de ""Curriculum Vitae"" en la plataforma. Allí podrás crear, subir y actualizar tu CV. Si necesitas ayuda con la estructura, te recomiendo que busques ejemplos de CV en línea o plantillas que te guíen en el formato y contenido. Si tienes más preguntas específicas sobre cómo proceder, no dudes en preguntar.",cv_help,applicant_support_agent,"[{'title': 'Gestion de Curriculum Vitae', 'domain': 'cv', 'sourceType': 'internal_static', 'sourceId': 'cv-dashboard'}, {'title': 'CVs del usuario', 'domain': 'cv', 'sourceType': 'mongodb_collection', 'sourceId': 'cvs'}]",,2026-06-28 00:39:31.443,0,
6a415c369940c78c8dd29461,6a415c369940c78c8dd2945f,6a415bac9940c78c8dd2943f,user,Quiero ayuda para mejorar mi CV,cv_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-28 17:39:02.721,0,
6a415c389940c78c8dd29464,6a415c369940c78c8dd2945f,6a415bac9940c78c8dd2943f,assistant,"Para mejorar tu CV, te recomiendo utilizar la herramienta Feedback que analiza tu CV y te proporciona un score, así como sugerencias de mejoras. 

Si necesitas modificar información personal, puedes hacerlo desde la sección ""Información Personal"" en la plataforma. Allí podrás actualizar tu nombre, apellidos, profesión, correo, LinkedIn, entre otros.

Si tienes más preguntas o necesitas ayuda específica, no dudes en preguntar.",cv_help,applicant_support_agent,"[{'title': 'Gestion de Curriculum Vitae', 'domain': 'cv', 'sourceType': 'internal_static', 'sourceId': 'cv-dashboard'}, {'title': 'Feedback de CV', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-feedback'}, {'title': 'Información Personal en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-personal-info'}, {'title': 'CVs del usuario', 'domain': 'cv', 'sourceType': 'mongodb_collection', 'sourceId': 'cvs'}]",,2026-06-28 17:39:04.257,0,
6a4176539940c78c8dd29599,6a4176539940c78c8dd29597,687711a049fccafa69055cb8,user,Holap,cv_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-28 19:30:27.829,0,
6a4176549940c78c8dd2959c,6a4176539940c78c8dd29597,687711a049fccafa69055cb8,assistant,"¡Hola! ¿En qué puedo ayudarte con tu CV? Si necesitas modificar información personal, agregar estudios o experiencias laborales, puedo guiarte en el proceso.",cv_help,applicant_support_agent,"[{'title': 'Información Personal en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-personal-info'}, {'title': 'Educación en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-education'}, {'title': 'Experiencia en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-experience'}, {'title': 'CVs del usuario', 'domain': 'cv', 'sourceType': 'mongodb_collection', 'sourceId': 'cvs'}]",,2026-06-28 19:30:28.808,0,
6a4176619940c78c8dd295a2,6a4176539940c78c8dd29597,687711a049fccafa69055cb8,user,Ayudame en el apartado de editor de cv,cv_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-28 19:30:41.958,0,
6a4176649940c78c8dd295a5,6a4176539940c78c8dd29597,687711a049fccafa69055cb8,assistant,"Para ayudarte en el apartado del editor de CV, aquí tienes algunas instrucciones:

1. **Información Personal**: Puedes modificar tu nombre, apellidos, profesión, acerca de mí, correo, LinkedIn, página web, lugar y celular desde esta sección. Los cambios se reflejarán en la vista previa del CV.

2. **Educación**: Para agregar estudios, ve a la pestaña de Educación y haz clic en el botón “+”. Completa los campos requeridos como tipo de educación, centro de estudios, carrera/curso y fechas de inicio/fin. Si estás cursando algo actualmente, activa la opción ""En progreso"".

3. **Experiencia**: En la pestaña de Experiencia, puedes agregar experiencias laborales, actividades extracurriculares y proyectos. Completa la información de la empresa, cargo, fechas y descripción. Si la experiencia sigue activa, asegúrate de activar el switch ""En progreso"".

Si necesitas más ayuda, no dudes en preguntar.",cv_help,applicant_support_agent,"[{'title': 'Información Personal en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-personal-info'}, {'title': 'Educación en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-education'}, {'title': 'Experiencia en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-experience'}, {'title': 'CVs del usuario', 'domain': 'cv', 'sourceType': 'mongodb_collection', 'sourceId': 'cvs'}]",,2026-06-28 19:30:44.273,0,
6a4176899940c78c8dd295ab,6a4176539940c78c8dd29597,687711a049fccafa69055cb8,user,"ya tengo mi curricuulum aqui, no se si lo puedas ver, pero ya estoy dentro de lapartar",cv_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-28 19:31:21.666,0,
6a41768b9940c78c8dd295ae,6a4176539940c78c8dd29597,687711a049fccafa69055cb8,assistant,"Para realizar cambios en tu currículum, sigue estos pasos:

1. **Información Personal**: Ve a la sección de Información Personal para modificar tu nombre, apellidos, profesión, correo, LinkedIn, etc.

2. **Agregar Estudios**: En la pestaña Educación, haz clic en el botón “+” para agregar nuevos estudios. Completa los campos requeridos como tipo de educación, centro de estudios, carrera/curso y fechas. Puedes marcar la opción ""En progreso"" si aún estás cursando.

3. **Agregar Experiencias**: En la pestaña Experiencia, también puedes hacer clic en “+” para añadir experiencias laborales. Completa la información de la empresa, cargo, fechas y descripción. Recuerda usar el switch ""En progreso"" si la experiencia sigue activa.

Si necesitas más ayuda, no dudes en preguntar.",cv_help,applicant_support_agent,"[{'title': 'Información Personal en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-personal-info'}, {'title': 'Educación en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-education'}, {'title': 'Experiencia en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-experience'}, {'title': 'CVs del usuario', 'domain': 'cv', 'sourceType': 'mongodb_collection', 'sourceId': 'cvs'}]",,2026-06-28 19:31:23.930,0,
6a41769c9940c78c8dd295b4,6a4176539940c78c8dd29597,687711a049fccafa69055cb8,user,ya tengo mi curriculum cargado,cv_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-28 19:31:40.671,0,
6a41769d9940c78c8dd295b7,6a4176539940c78c8dd29597,687711a049fccafa69055cb8,assistant,"Tienes tres currículums cargados. El principal es ""CV_Rafael_Alonso_Garcia_Castillejo.pdf"". 

Si deseas realizar cambios, puedes seleccionar el CV que quieras editar desde la sección de Curriculum Vitae. Si necesitas ayuda específica sobre cómo hacer cambios, házmelo saber.",cv_help,applicant_support_agent,"[{'title': 'Gestion de Curriculum Vitae', 'domain': 'cv', 'sourceType': 'internal_static', 'sourceId': 'cv-dashboard'}, {'title': 'CVs del usuario', 'domain': 'cv', 'sourceType': 'mongodb_collection', 'sourceId': 'cvs'}]",,2026-06-28 19:31:41.881,0,
6a4176b29940c78c8dd295cf,6a4176539940c78c8dd29597,687711a049fccafa69055cb8,user,ya estoy dentro,cv_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-28 19:32:02.296,0,
6a4176b49940c78c8dd295d2,6a4176539940c78c8dd29597,687711a049fccafa69055cb8,assistant,"Perfecto, ya que estás dentro, aquí tienes cómo realizar cambios en tu CV:

1. **Información Personal**: Ve a la sección ""Información Personal"" para modificar tu nombre, apellidos, profesión, acerca de mí, correo, LinkedIn, página web, lugar y celular. Los cambios se reflejarán en la vista previa del CV.

2. **Agregar Estudios**: Dirígete a la pestaña ""Educación"" y haz clic en el botón “+” para agregar estudios. Completa los campos requeridos como tipo de educación, centro de estudios, carrera/curso y fechas. Puedes marcar la opción ""En progreso"" si aún estás estudiando.

3. **Agregar Experiencias**: En la pestaña ""Experiencia"", puedes añadir experiencias laborales, actividades extracurriculares y proyectos. Completa la información de la empresa, cargo, fechas y descripción. Recuerda usar el switch ""En progreso"" si la experiencia sigue activa.

Si necesitas más ayuda, no dudes en preguntar.",cv_help,applicant_support_agent,"[{'title': 'Información Personal en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-personal-info'}, {'title': 'Educación en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-education'}, {'title': 'Experiencia en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-experience'}, {'title': 'CVs del usuario', 'domain': 'cv', 'sourceType': 'mongodb_collection', 'sourceId': 'cvs'}]",,2026-06-28 19:32:04.693,0,
6a41b06438b8fff9e3ffa4c1,6a41b06438b8fff9e3ffa4bf,6a407bb6f9d1613ea7fe3c82,user,me dieron un codigo ocmo lo uso?,enrollment_help,course_sales_agent,[],{'source': 'b2c-ai-widget'},2026-06-28 23:38:12.825,0,
6a41b06438b8fff9e3ffa4c3,6a41b06438b8fff9e3ffa4bf,6a407bb6f9d1613ea7fe3c82,assistant,"Para inscribirte a un curso en laboral.ai:

1. Ingresa a la seccion Cursos.
2. Busca un curso de tu interes usando la barra de busqueda o aplica filtros por tipo o modalidad.
3. Selecciona el curso que prefieras para abrir el detalle.
4. Revisa la informacion publica del curso: descripcion, modalidad, duracion, precio y certificado si aplica.
5. Haz clic en el boton Registrar o Inscribirme.
6. Completa los datos o pasos que te solicite la plataforma.
7. Si el curso requiere pago, sigue el flujo de pago indicado; si es gratuito, la plataforma continuara con el registro correspondiente.

Luego podras revisar tus cursos o inscripciones desde la seccion Cursos.",enrollment_help,course_sales_agent,"[{'title': 'Ayuda con inscripcion a cursos', 'domain': 'courses', 'sourceType': 'internal_static', 'sourceId': 'course-enrollment'}]",,2026-06-28 23:38:12.915,0,
6a41b07b38b8fff9e3ffa4cd,6a41b06438b8fff9e3ffa4bf,6a407bb6f9d1613ea7fe3c82,user,me dieron un código,cv_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-28 23:38:35.660,0,
6a41b07d38b8fff9e3ffa4d0,6a41b06438b8fff9e3ffa4bf,6a407bb6f9d1613ea7fe3c82,assistant,"Para agregar estudios a tu CV, sigue estos pasos:

1. Ve a la pestaña ""Educación"" en el editor de tu CV.
2. Haz clic en el botón ""+"" para añadir un nuevo estudio.
3. Completa los campos requeridos: tipo de educación, centro de estudios, carrera/curso, fecha de inicio/fin y selecciona la opción ""En progreso"" si aplica.

Recuerda que los cambios se reflejarán en la vista previa de tu CV. Si necesitas más ayuda, no dudes en preguntar.",cv_help,applicant_support_agent,"[{'title': 'Gestion de Curriculum Vitae', 'domain': 'cv', 'sourceType': 'internal_static', 'sourceId': 'cv-dashboard'}, {'title': 'Información Personal en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-personal-info'}, {'title': 'Educación en CV Editor', 'domain': 'cv_editor', 'sourceType': 'internal_static', 'sourceId': 'cv-editor-education'}, {'title': 'CVs del usuario', 'domain': 'cv', 'sourceType': 'mongodb_collection', 'sourceId': 'cvs'}]",,2026-06-28 23:38:37.026,0,
6a41b08638b8fff9e3ffa4da,6a41b06438b8fff9e3ffa4bf,6a407bb6f9d1613ea7fe3c82,user,oye,cv_help,applicant_support_agent,[],{'source': 'b2c-ai-widget'},2026-06-28 23:38:46.008,0,
